Column1,CONCEPT_ID,CONCEPT_CODE,VOCABULARY_ID,doseFormRxCui_str,doseFormName_str,drugName_str
9176,19134985,845178,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 90 MG Extended Release Capsule [Cardizem]
9177,19134986,845180,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 120 MG Extended Release Tablet [Cardizem]
9178,19134987,845181,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 180 MG Extended Release Tablet [Cardizem]
9179,19134988,845182,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 240 MG Extended Release Tablet [Cardizem]
9180,19134989,845183,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 300 MG Extended Release Tablet [Cardizem]
9181,19134990,845184,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 360 MG Extended Release Tablet
9182,19134991,845185,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 360 MG Extended Release Tablet [Cardizem]
9183,19134992,845186,RxNorm,316945,Extended Release Tablet,Diltiazem Hydrochloride 420 MG Extended Release Tablet [Cardizem]
9184,19134993,845187,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Tiazac]
9185,19134994,845188,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Taztia]
9186,19134995,845189,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Diltia]
9187,19134996,845190,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Dilt]
9188,19134997,845191,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Dilacor]
9189,19134998,845192,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 120 MG Extended Release Capsule [Cartia]
9190,19134999,845193,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule [Tiazac]
9191,19135000,845194,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule [Taztia]
9192,19135001,845195,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule [Diltia]
9193,19135002,845196,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule [Dilt]
9194,19135003,845197,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 180 MG Extended Release Capsule [Dilacor]
9195,19135004,845198,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule [Dilt]
9196,19135005,845199,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule [Tiazac]
9197,19135006,845200,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule [Taztia]
9198,19135007,845201,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule [Diltia]
9199,19135008,845202,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 240 MG Extended Release Capsule [Dilacor]
9200,19135009,845203,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 300 MG Extended Release Capsule [Tiazac]
9201,19135010,845204,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 300 MG Extended Release Capsule [Taztia]
9202,19135011,845205,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 300 MG Extended Release Capsule [Dilt]
9203,19135012,845206,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 360 MG Extended Release Capsule [Tiazac]
9204,19135013,845207,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 360 MG Extended Release Capsule [Taztia]
9205,19135014,845208,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 420 MG Extended Release Capsule [Tiazac]
9206,19135017,845214,RxNorm,316943,Extended Release Capsule,Diltiazem Hydrochloride 200 MG Extended Release Capsule
9207,19135028,845227,RxNorm,,,diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Slozem]
9208,19135029,845228,RxNorm,,,diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Slozem]
9209,19135030,845229,RxNorm,,,diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Slozem]
9210,19135043,845242,RxNorm,,,diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Tildiem LA]
9211,19135222,847040,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG [Benicar HCT]
9212,19135223,847042,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT]
9213,19135230,847053,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG [Benicar HCT]
9214,19135231,847055,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet [Benicar HCT]
9215,19135232,847058,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG [Benicar HCT]
9216,19135233,847060,RxNorm,317541,Oral Tablet,hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT]
9217,19135441,848140,RxNorm,317541,Oral Tablet,amlodipine 5 MG / hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet
9218,19135741,849859,RxNorm,317541,Oral Tablet,diltiazem malate 240 MG
9219,19135742,849860,RxNorm,317541,Oral Tablet,diltiazem malate 240 MG Oral Tablet
9220,19135743,849861,RxNorm,,,12 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule
9222,19135745,849868,RxNorm,,,24 HR diltiazem hydrochloride 100 MG Extended Release Oral Capsule
9223,19135746,849869,RxNorm,,,diltiazem hydrochloride 100 MG Extended Release Oral Capsule
9224,19135747,849870,RxNorm,,,diltiazem hydrochloride 150 MG
9225,19135748,849871,RxNorm,,,diltiazem hydrochloride 150 MG / hydrochlorothiazide 12.5 MG Extended Release Oral Capsule
22169,35200610,2057149,RxNorm,316968,Oral Solution,telmisartan 10 MG/ML
22170,35200611,2057150,RxNorm,316968,Oral Solution,telmisartan Oral Liquid Product
22171,35200612,2057151,RxNorm,316968,Oral Solution,telmisartan Oral Solution
22172,35200613,2057152,RxNorm,316968,Oral Solution,telmisartan 10 MG/ML Oral Solution
22173,35200615,2057154,RxNorm,316968,Oral Solution,telmisartan 10 MG/ML [Semintra]
22174,35200616,2057155,RxNorm,316968,Oral Solution,telmisartan Oral Solution [Semintra]
22175,35200617,2057156,RxNorm,316968,Oral Solution,Semintra Oral Liquid Product
22176,35200618,2057157,RxNorm,316968,Oral Solution,Semintra Oral Product
22177,35200619,2057158,RxNorm,316968,Oral Solution,telmisartan 10 MG/ML Oral Solution [Semintra]
28622,36212162,1153807,RxNorm,317541,Oral Tablet,betaxolol Oral Product
28623,36212163,1153808,RxNorm,317541,Oral Tablet,betaxolol Pill
28624,36212261,1155750,RxNorm,317541,Oral Tablet,captopril / hydrochlorothiazide Oral Product
28625,36212262,1155751,RxNorm,317541,Oral Tablet,captopril / hydrochlorothiazide Pill
28626,36212263,1155752,RxNorm,316968,Oral Solution,Captopril Oral Liquid Product
28627,36212264,1155753,RxNorm,317541,Oral Tablet,captopril Oral Product
28628,36212265,1155754,RxNorm,317541,Oral Tablet,captopril Pill
28629,36212293,1155783,RxNorm,317541,Oral Tablet,chlorthalidone / clonidine Oral Product
28630,36212294,1155784,RxNorm,317541,Oral Tablet,chlorthalidone / clonidine Pill
28631,36212295,1155785,RxNorm,,,chlorthalidone / hydralazine / oxprenolol Oral Product
28632,36212296,1155786,RxNorm,,,chlorthalidone / hydralazine / oxprenolol Pill
28633,36212297,1155787,RxNorm,,,chlorthalidone / metoprolol Oral Product
28634,36212298,1155788,RxNorm,,,chlorthalidone / metoprolol Pill
28635,36212303,1155793,RxNorm,317541,Oral Tablet,chlorthalidone / triamterene Oral Product
28636,36212304,1155794,RxNorm,317541,Oral Tablet,chlorthalidone / triamterene Pill
28637,36212400,1153863,RxNorm,317541,Oral Tablet,chlorothiazide / methyldopa Oral Product
28638,36212401,1153864,RxNorm,317541,Oral Tablet,chlorothiazide / methyldopa Pill
28639,36212440,1153903,RxNorm,317541,Oral Tablet,clopamide / pindolol Oral Product
28640,36212441,1153904,RxNorm,317541,Oral Tablet,clopamide / pindolol Pill
28641,36212957,1155006,RxNorm,317541,Oral Tablet,azilsartan Oral Product
28642,36212958,1155007,RxNorm,317541,Oral Tablet,azilsartan Pill
28643,36213274,1156019,RxNorm,,,bendroflumethiazide / clonidine Oral Product
28644,36213275,1156020,RxNorm,,,bendroflumethiazide / clonidine Pill
28645,36213278,1156023,RxNorm,317541,Oral Tablet,bendroflumethiazide / nadolol Oral Product
28646,36213279,1156024,RxNorm,317541,Oral Tablet,bendroflumethiazide / nadolol Pill
28648,36213872,1157876,RxNorm,317541,Oral Tablet,quinapril Oral Product
28649,36213873,1157877,RxNorm,317541,Oral Tablet,quinapril Pill
28650,36214315,1156300,RxNorm,317541,Oral Tablet,indapamide / perindopril Oral Product
28651,36214316,1156301,RxNorm,317541,Oral Tablet,indapamide / perindopril Pill
28652,36214477,1154366,RxNorm,316965,Oral Capsule,atenolol / bendroflumethiazide Oral Product
28653,36214478,1154367,RxNorm,316965,Oral Capsule,atenolol / bendroflumethiazide Pill
28654,36214479,1154368,RxNorm,,,atenolol / chlorthalidone / hydralazine Oral Product
28655,36214480,1154369,RxNorm,,,atenolol / chlorthalidone / hydralazine Pill
28656,36214481,1154370,RxNorm,317541,Oral Tablet,atenolol / chlorthalidone Oral Product
28657,36214482,1154371,RxNorm,317541,Oral Tablet,atenolol / chlorthalidone Pill
28658,36214483,1154374,RxNorm,316943,Extended Release Oral Capsule,atenolol / nifedipine Oral Product
28659,36214484,1154375,RxNorm,316943,Extended Release Oral Capsule,atenolol / nifedipine Pill
28661,36214486,1154377,RxNorm,316968,Oral Solution,atenolol Oral Liquid Product
28662,36214487,1154378,RxNorm,316968|317541,Oral Solution|Oral Tablet,atenolol Oral Product
28663,36214488,1154379,RxNorm,317541,Oral Tablet,atenolol Pill
28664,36214614,1156399,RxNorm,317541,Oral Tablet,nadolol Oral Product
28665,36214615,1156400,RxNorm,317541,Oral Tablet,nadolol Pill
28666,36215127,1156535,RxNorm,,,althiazide / spironolactone Oral Product
28667,36215128,1156536,RxNorm,,,althiazide / spironolactone Pill
28668,36215209,1157731,RxNorm,,,dehydrosanol / triamterene Oral Product
28669,36215210,1157732,RxNorm,,,dehydrosanol / triamterene Pill
28670,36215223,1157745,RxNorm,317541,Oral Tablet,deserpidine / Hydrochlorothiazide Oral Product
28671,36215224,1157746,RxNorm,317541,Oral Tablet,deserpidine / Hydrochlorothiazide Pill
28672,36215393,1156609,RxNorm,317541,Oral Tablet,candesartan / hydrochlorothiazide Oral Product
28673,36215394,1156610,RxNorm,317541,Oral Tablet,candesartan / hydrochlorothiazide Pill
28674,36215395,1156611,RxNorm,317541,Oral Tablet,candesartan Oral Product
28675,36215396,1156612,RxNorm,317541,Oral Tablet,candesartan Pill
28676,36215416,1156637,RxNorm,,,cyclothiazide / triamterene Oral Product
28677,36215417,1156638,RxNorm,,,cyclothiazide / triamterene Pill
28678,36215730,1157288,RxNorm,317541,Oral Tablet,moexipril Oral Product
28679,36215731,1157289,RxNorm,317541,Oral Tablet,moexipril Pill
28680,36215809,1154704,RxNorm,317541,Oral Tablet,bisoprolol / hydrochlorothiazide Oral Product
28681,36215810,1154705,RxNorm,317541,Oral Tablet,bisoprolol / hydrochlorothiazide Pill
28682,36215811,1154706,RxNorm,317541,Oral Tablet,bisoprolol Oral Product
28683,36215812,1154707,RxNorm,317541,Oral Tablet,bisoprolol Pill
28684,36216030,1151524,RxNorm,,,dihydralazine / hydrochlorothiazide / reserpine Oral Product
28685,36216031,1151525,RxNorm,,,dihydralazine / hydrochlorothiazide / reserpine Pill
28686,36216034,1151528,RxNorm,,,dihydralazine / propranolol Oral Product
28687,36216035,1151529,RxNorm,,,dihydralazine / propranolol Pill
28688,36216161,1151590,RxNorm,316965,Oral Capsule,amiloride / atenolol / hydrochlorothiazide Oral Product
28689,36216162,1151591,RxNorm,316965,Oral Capsule,amiloride / atenolol / hydrochlorothiazide Pill
28690,36216163,1151592,RxNorm,,,amiloride / bendroflumethiazide Oral Product
28691,36216164,1151593,RxNorm,,,amiloride / bendroflumethiazide Pill
28692,36216165,1151594,RxNorm,317541,Oral Tablet,amiloride / bumetanide Oral Product
28693,36216166,1151595,RxNorm,317541,Oral Tablet,amiloride / bumetanide Pill
28694,36216167,1151596,RxNorm,317541,Oral Tablet,amiloride / cyclopenthiazide Oral Product
28695,36216168,1151597,RxNorm,317541,Oral Tablet,amiloride / cyclopenthiazide Pill
28696,36216169,1151598,RxNorm,,,amiloride / furosemide / indapamide Oral Product
28697,36216170,1151599,RxNorm,,,amiloride / furosemide / indapamide Pill
28698,36216171,1151600,RxNorm,317541,Oral Tablet,amiloride / furosemide Oral Product
28699,36216172,1151601,RxNorm,317541,Oral Tablet,amiloride / furosemide Pill
28700,36216173,1151602,RxNorm,,,amiloride / hydrochlorothiazide / methyldopa Oral Product
28701,36216174,1151603,RxNorm,,,amiloride / hydrochlorothiazide / methyldopa Pill
28702,36216175,1151604,RxNorm,317541,Oral Tablet,amiloride / hydrochlorothiazide / timolol Oral Product
28703,36216176,1151605,RxNorm,317541,Oral Tablet,amiloride / hydrochlorothiazide / timolol Pill
28704,36216246,1151606,RxNorm,,,amiloride / hydrochlorothiazide Oral Liquid Product
28705,36216247,1151607,RxNorm,317541,Oral Tablet,amiloride / hydrochlorothiazide Oral Product
28706,36216248,1151608,RxNorm,317541,Oral Tablet,amiloride / hydrochlorothiazide Pill
28707,36216249,1151609,RxNorm,,,amiloride / metolazone Oral Product
28708,36216250,1151610,RxNorm,,,amiloride / metolazone Pill
28709,36216251,1151611,RxNorm,,,amiloride / trichlormethiazide Oral Product
28710,36216252,1151612,RxNorm,,,amiloride / trichlormethiazide Pill
28711,36216253,1151613,RxNorm,316968,Oral Solution,amiloride Oral Liquid Product
28712,36216254,1151614,RxNorm,316968|317541,Oral Solution|Oral Tablet,amiloride Oral Product
28713,36216255,1151615,RxNorm,317541,Oral Tablet,amiloride Pill
28714,36216551,1151778,RxNorm,317541,Oral Tablet,Cilazapril / Hydrochlorothiazide Oral Product
28715,36216552,1151779,RxNorm,317541,Oral Tablet,Cilazapril / Hydrochlorothiazide Pill
28716,36216725,1151883,RxNorm,316945,Extended Release Oral Tablet,diltiazem / enalapril Oral Product
28717,36216726,1151884,RxNorm,316945,Extended Release Oral Tablet,diltiazem / enalapril Pill
28718,36216727,1151885,RxNorm,,,diltiazem / hydrochlorothiazide Oral Product
28719,36216728,1151886,RxNorm,,,diltiazem / hydrochlorothiazide Pill
28721,36216730,1151888,RxNorm,316943|316945|316965|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Tablet,diltiazem Oral Product
28722,36216731,1151889,RxNorm,316943|316945|316965|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Tablet,diltiazem Pill
28723,36216899,1153651,RxNorm,317541,Oral Tablet,acebutolol / hydrochlorothiazide Oral Product
28724,36216900,1153652,RxNorm,317541,Oral Tablet,acebutolol / hydrochlorothiazide Pill
28725,36216901,1153653,RxNorm,,,acebutolol / mefruside Oral Product
28726,36216902,1153654,RxNorm,,,acebutolol / mefruside Pill
28727,36216903,1153655,RxNorm,,,acebutolol / nifedipine Oral Product
28728,36216904,1153656,RxNorm,,,acebutolol / nifedipine Pill
28730,36216906,1153658,RxNorm,,,acebutolol Oral Liquid Product
28731,36216907,1153659,RxNorm,316965|317541,Oral Capsule|Oral Tablet,acebutolol Oral Product
28732,36216908,1153660,RxNorm,316965|317541,Oral Capsule|Oral Tablet,acebutolol Pill
28733,36217137,1153380,RxNorm,,,clonidine / hydrochlorothiazide / triamterene Oral Product
28734,36217138,1153381,RxNorm,,,clonidine / hydrochlorothiazide / triamterene Pill
28735,36217139,1153382,RxNorm,,,clonidine / cyclothiazide Oral Product
28736,36217140,1153383,RxNorm,,,clonidine / cyclothiazide Pill
28738,36217142,1153385,RxNorm,316943|316945|316946|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Extended Release Suspension|Oral Tablet,clonidine Oral Product
28739,36217143,1153386,RxNorm,316943|316945|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Tablet,clonidine Pill
28740,36217144,1153387,RxNorm,316987,Transdermal System,clonidine Topical Product
28741,36217306,1152133,RxNorm,,,citicoline / nimodipine Oral Product
28742,36217307,1152134,RxNorm,,,citicoline / nimodipine Pill
28743,36217664,1151296,RxNorm,316943|316965,Extended Release Oral Capsule|Oral Capsule,bendroflumethiazide / propranolol Oral Product
28744,36217665,1151297,RxNorm,316943|316965,Extended Release Oral Capsule|Oral Capsule,bendroflumethiazide / propranolol Pill
28745,36217670,1151302,RxNorm,,,bendroflumethiazide / spironolactone Oral Product
28746,36217671,1151303,RxNorm,,,bendroflumethiazide / spironolactone Pill
28747,36217708,1152277,RxNorm,317541,Oral Tablet,amlodipine / hydrochlorothiazide / olmesartan Oral Product
28748,36217709,1152278,RxNorm,317541,Oral Tablet,amlodipine / hydrochlorothiazide / olmesartan Pill
28749,36217710,1152279,RxNorm,317541,Oral Tablet,amlodipine / hydrochlorothiazide / valsartan Oral Product
28750,36217711,1152280,RxNorm,317541,Oral Tablet,amlodipine / hydrochlorothiazide / valsartan Pill
28751,36217712,1152281,RxNorm,317541,Oral Tablet,amlodipine / atorvastatin Oral Product
28752,36217713,1152282,RxNorm,317541,Oral Tablet,amlodipine / atorvastatin Pill
28753,36217714,1152283,RxNorm,316965,Oral Capsule,amlodipine / benazepril Oral Product
28754,36217715,1152284,RxNorm,316965,Oral Capsule,amlodipine / benazepril Pill
28755,36217716,1152285,RxNorm,317541,Oral Tablet,amlodipine / olmesartan Oral Product
28756,36217717,1152286,RxNorm,317541,Oral Tablet,amlodipine / olmesartan Pill
28757,36217718,1152287,RxNorm,317541,Oral Tablet,amlodipine / telmisartan Oral Product
28758,36217719,1152288,RxNorm,317541,Oral Tablet,amlodipine / telmisartan Pill
28759,36217720,1152289,RxNorm,317541,Oral Tablet,amlodipine / valsartan Oral Product
28760,36217721,1152290,RxNorm,317541,Oral Tablet,amlodipine / valsartan Pill
28761,36217722,1152291,RxNorm,316942|316968|316969|317541,Disintegrating Oral Tablet|Oral Solution|Oral Suspension|Oral Tablet,amlodipine Oral Product
28762,36217723,1152292,RxNorm,316942|317541,Disintegrating Oral Tablet|Oral Tablet,amlodipine Pill
28763,36217842,1151343,RxNorm,316945,Extended Release Oral Tablet,bumetanide / potassium chloride Oral Product
28764,36217843,1151344,RxNorm,316945,Extended Release Oral Tablet,bumetanide / potassium chloride Pill
28765,36217844,1151345,RxNorm,316945,Extended Release Oral Tablet,Bumetanide / Potassium Oral Product
28766,36217845,1151346,RxNorm,316945,Extended Release Oral Tablet,Bumetanide / Potassium Pill
28768,36217847,1151348,RxNorm,316968,Oral Solution,bumetanide Oral Liquid Product
28769,36217848,1151349,RxNorm,316968|317541,Oral Solution|Oral Tablet,bumetanide Oral Product
28770,36217849,1151350,RxNorm,317541,Oral Tablet,bumetanide Pill
28771,36218311,1162774,RxNorm,,,hydrochlorothiazide / mepindolol Pill
28772,36218312,1162775,RxNorm,317541,Oral Tablet,hydrochlorothiazide / moexipril Oral Product
28773,36218313,1162776,RxNorm,317541,Oral Tablet,hydrochlorothiazide / moexipril Pill
28774,36218314,1162777,RxNorm,317541,Oral Tablet,hydrochlorothiazide / olmesartan Oral Product
28775,36218315,1162778,RxNorm,317541,Oral Tablet,hydrochlorothiazide / olmesartan Pill
28776,36218316,1162779,RxNorm,317541,Oral Tablet,hydrochlorothiazide / quinapril Oral Product
28777,36218317,1162780,RxNorm,317541,Oral Tablet,hydrochlorothiazide / quinapril Pill
28778,36218318,1162781,RxNorm,317541,Oral Tablet,hydrochlorothiazide / telmisartan Oral Product
28779,36218319,1162782,RxNorm,317541,Oral Tablet,hydrochlorothiazide / telmisartan Pill
28780,36218320,1162783,RxNorm,317541,Oral Tablet,hydrochlorothiazide / valsartan Oral Product
28781,36218321,1162784,RxNorm,317541,Oral Tablet,hydrochlorothiazide / valsartan Pill
28782,36218322,1162785,RxNorm,316968,Oral Solution,Hydrochlorothiazide Oral Liquid Product
28783,36218323,1162786,RxNorm,316965|317541,Oral Capsule|Oral Tablet,hydrochlorothiazide Oral Product
28784,36218324,1162787,RxNorm,316965|317541,Oral Capsule|Oral Tablet,hydrochlorothiazide Pill
28785,36218383,1163997,RxNorm,316965|316968|317541,Oral Capsule|Oral Solution|Oral Tablet,valsartan Oral Product
28786,36218404,1164019,RxNorm,317541,Oral Tablet,hydroflumethiazide / spironolactone Oral Product
28787,36218405,1164020,RxNorm,317541,Oral Tablet,hydroflumethiazide / spironolactone Pill
28788,36218517,1166546,RxNorm,317541,Oral Tablet,Hyzaar Oral Product
28789,36218518,1166549,RxNorm,317541,Oral Tablet,Hyzaar Pill
28790,36218597,1166643,RxNorm,316945,Extended Release Oral Tablet,Isoptin Oral Product
28791,36218624,1162867,RxNorm,,,methyclothiazide / triamterene Oral Product
28792,36218625,1162868,RxNorm,,,methyclothiazide / triamterene Pill
28793,36218632,1162875,RxNorm,316969,Oral Suspension,Methyldopa Oral Liquid Product
28794,36218633,1162876,RxNorm,316965|317541,Oral Capsule|Oral Tablet,methyldopa Oral Product
28795,36218634,1162877,RxNorm,316965|317541,Oral Capsule|Oral Tablet,methyldopa Pill
28796,36218817,1166644,RxNorm,316945,Extended Release Oral Tablet,Isoptin Pill
28797,36218847,1166683,RxNorm,,,Antipressan Oral Product
28798,36218848,1166684,RxNorm,,,Antipressan Pill
28800,36218915,1162935,RxNorm,316968,Oral Solution,propranolol Oral Liquid Product
28801,36218916,1162936,RxNorm,316943|316965|316968|317541,Extended Release Oral Capsule|Oral Capsule|Oral Solution|Oral Tablet,propranolol Oral Product
28802,36218917,1162937,RxNorm,316943|316965|317541,Extended Release Oral Capsule|Oral Capsule|Oral Tablet,propranolol Pill
28803,36219017,1164182,RxNorm,,,quinidine / verapamil Oral Product
28804,36219018,1164183,RxNorm,,,quinidine / verapamil Pill
28805,36219203,1166884,RxNorm,317541,Oral Tablet,Combipres Pill
28806,36219297,1164232,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin Oral Product
28807,36219298,1164233,RxNorm,316965|317541,Oral Capsule|Oral Tablet,terazosin Pill
28808,36219367,1165342,RxNorm,317541,Oral Tablet,losartan Oral Product
28809,36219368,1165343,RxNorm,317541,Oral Tablet,losartan Pill
28810,36219382,1165357,RxNorm,317541,Oral Tablet,minoxidil Oral Product
28811,36219383,1165358,RxNorm,317541,Oral Tablet,minoxidil Pill
28813,36219435,1166887,RxNorm,317541,Oral Tablet,Combipres Oral Product
28814,36219590,1164294,RxNorm,317541,Oral Tablet,aliskiren / amlodipine / hydrochlorothiazide Oral Product
28815,36219628,1164332,RxNorm,,,buthiazide / spironolactone Oral Product
28816,36219681,1165430,RxNorm,317541,Oral Tablet,perindopril Oral Product
28817,36219682,1165431,RxNorm,317541,Oral Tablet,perindopril Pill
28818,36220155,1163266,RxNorm,,,piretanide / ramipril Oral Product
28819,36220156,1163267,RxNorm,,,piretanide / ramipril Pill
28820,36220531,1164561,RxNorm,316965|317541,Oral Capsule|Oral Tablet,valsartan Pill
28821,36221000,1167122,RxNorm,,,Geangin Oral Product
28822,36221001,1167123,RxNorm,,,Geangin Pill
28823,36221077,1163516,RxNorm,,,metolazone / triamterene Oral Product
28824,36221078,1163517,RxNorm,,,metolazone / triamterene Pill
28825,36221081,1163520,RxNorm,,,metoprolol / nifedipine Oral Product
28826,36221082,1163521,RxNorm,,,metoprolol / nifedipine Pill
28828,36221084,1163523,RxNorm,316943|316945|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Tablet,metoprolol Oral Product
28829,36221085,1163524,RxNorm,316943|316945|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Tablet,metoprolol Pill
28830,36221121,1164689,RxNorm,316968|317541,Oral Solution|Oral Tablet,lisinopril Oral Product
28831,36221122,1164690,RxNorm,317541,Oral Tablet,lisinopril Pill
28832,36221405,1164756,RxNorm,,,penbutolol / piretanide Oral Product
28833,36221406,1164757,RxNorm,,,penbutolol / piretanide Pill
28834,36221407,1164758,RxNorm,317541,Oral Tablet,penbutolol Oral Product
28835,36221408,1164759,RxNorm,317541,Oral Tablet,penbutolol Pill
28837,36221698,1164809,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril Oral Product
28838,36221699,1164810,RxNorm,316965|317541,Oral Capsule|Oral Tablet,ramipril Pill
28839,36221767,1164880,RxNorm,317541,Oral Tablet,aliskiren / amlodipine / hydrochlorothiazide Pill
28840,36221768,1164881,RxNorm,317541,Oral Tablet,aliskiren / Amlodipine Oral Product
28841,36221769,1164882,RxNorm,317541,Oral Tablet,aliskiren / Amlodipine Pill
28842,36221770,1164883,RxNorm,317541,Oral Tablet,aliskiren / hydrochlorothiazide Oral Product
28843,36221812,1165996,RxNorm,317541,Oral Tablet,Accupril Oral Product
28844,36221813,1165997,RxNorm,317541,Oral Tablet,Accupril Pill
28845,36221814,1165998,RxNorm,,,Accupro Oral Product
28846,36222006,1164884,RxNorm,317541,Oral Tablet,aliskiren / hydrochlorothiazide Pill
28847,36222007,1164885,RxNorm,317541,Oral Tablet,aliskiren / valsartan Oral Product
28848,36222008,1164886,RxNorm,317541,Oral Tablet,aliskiren / valsartan Pill
28849,36222009,1164887,RxNorm,317541,Oral Tablet,aliskiren Oral Product
28850,36222010,1164888,RxNorm,317541,Oral Tablet,aliskiren Pill
28851,36222040,1164919,RxNorm,,,buthiazide / spironolactone Pill
28852,36222120,1166087,RxNorm,317541,Oral Tablet,Azor Oral Product
28853,36222121,1166088,RxNorm,317541,Oral Tablet,Azor Pill
28854,36222184,1167928,RxNorm,317541,Oral Tablet,Levatol Oral Product
28855,36222185,1167929,RxNorm,317541,Oral Tablet,Levatol Pill
28856,36222731,1166331,RxNorm,317541,Oral Tablet,Diaqua Oral Product
28857,36222732,1166332,RxNorm,317541,Oral Tablet,Diaqua Pill
28858,36222744,1166345,RxNorm,,,Diatensec Oral Product
28859,36222745,1166346,RxNorm,,,Diatensec Pill
28860,36222780,1166395,RxNorm,,,Dryptal Oral Product
28861,36222781,1166396,RxNorm,,,Dryptal Pill
28862,36223174,1158232,RxNorm,,,triamterene / xipamide Oral Product
28863,36223175,1158233,RxNorm,,,triamterene / xipamide Pill
28864,36223176,1158234,RxNorm,316965,Oral Capsule,triamterene Oral Product
28865,36223177,1158235,RxNorm,316965,Oral Capsule,triamterene Pill
28866,36223450,1161700,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,prazosin Oral Product
28867,36223451,1161701,RxNorm,316945|316965|317541,Extended Release Oral Tablet|Oral Capsule|Oral Tablet,prazosin Pill
28869,36223621,1160511,RxNorm,316968,Oral Solution,verapamil Oral Liquid Product
28870,36223622,1160512,RxNorm,316943|316945|316965|316968|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Solution|Oral Tablet,verapamil Oral Product
28871,36223623,1160513,RxNorm,316943|316945|316965|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule|Oral Tablet,verapamil Pill
28872,36223654,1160544,RxNorm,316965,Oral Capsule,benzthiazide / triamterene Oral Product
